artist|song|spotify_id|song_id
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODJWHY12A8C142CCE
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODGVGW12AC9075A8D
King Floyd|Groove Me|0jwGBzwNr9845m3LniqAZD|SONMCDN12A8C141750
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOSBNIU12AB017CFEB
Brant Bjork|Searchin'|3d5L66tCUvYeg9VQMTg4Qi|SOUNSQC12AC9071827
Louis Armstrong|When You Wish Upon A Star|6zKDeKfH8sjM7YRWTk8lo4|SOOWNLO12A6D4F7A3C
Caetano Veloso|O Samba E O Tango (Live 1995)|45j3uzeK9GRA0hl4qaBzjT|SODEAJC12A58A7769F
Casiotone for the Painfully Alone|Holly Hobby|1kZn46g7OSUZGrreO3VVHS|SOAGNIK12AB017D37C
Queen|Under Pressure (Live At Milton Keynes Bowl / June 1982)|1AY6h8nFTOVfBIvySa42Ea|SOZYSDT12A8C13BFD7
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOAYATB12A6701FD50
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLFXKT12AB017E3E0
Jason Mraz|The Remedy (I Won't Worry)|4tK4ARuilOrBzwVQK73E0Y|SOTVJEN12A8C13B064
Björk|Undo (Live - Vespertine World Tour 2001)|0nyG3wCTgesXi6VpY7gYmK|SOAUWYT12A81C206F1
Pohlmann.|Fliegende Fische|1frRupjqOrIyUVOQ6sdGav|SOOXDIJ12A6D4FDE33
Arrested Development|Fountain of Youth|4MwjVhVHldmujL8h49JGaa|SOEVGLT12A6D4F7A4E
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOUVDUK12A8AE489A3
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLMWQA12AF729CCB8
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOTWNDJ12A8C143984
Maylene and the Sons of Disaster|Listen Close|5isCB2lffoftwqT4v6g7ub|SOQXZXZ12A58A7BF40
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SORWBFK12AF72A4BA9
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOESMCG12A8C142C92
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOJTDUS12A6D4FBF0E
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOOLVCN12A58A79A73
White Denim|Transparency (Bonus Track)|5zcIpzF4oZvBoDe9sa8f3k|SOOGNOZ12AAF3B2936
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOXQYSC12A6310E908
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODRTCM12AF72AAF84
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGTQNI12AB0184A5C
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODGGKP12AAA8C6B42
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOCSCRC12AB017C60C
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGSGHP12AB01870E0
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOVPGNU12A67AE21BA
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOKOAXN12A8C13C92E
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGUTHR12A6701FFB7
Newsboys|Thrive (Key-A/E-Premiere Performance Plus w/o Background Vocals)|0Tprw9QpFeVP3XADJlpPaT|SOYMYOM12AB0187367
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOUIQGL12AF72A6512
Does It Offend You, Yeah?|Dawn Of The Dead|7ADwCWe7rt3uCH1lHzjT3Z|SOEIMVH12A8C13545B
Tom Petty and The Heartbreakers|Into The Great Wide Open|63xBnyUVKIupzjHno4wFs3|SOTHUTZ12A6D4F7A7B
Michael Bublé|Come Fly With Me|3nsidKVx9m3vpPYlcWm5mz|SONFIMU12A6701F304
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOFRCGW12A81C21EA6
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOVWIFC12A8C13C8FC
Coldplay|Yellow|3e0wYnFxkqinmtXebYPMSt|SOPXKYD12A6D4FA876
Amanda Perez|Angel (Acoustic Guitar Version)|06jFWzKIuI6Vamd2YBJSSC|SOHRDBM12A8C135928
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOFCPOU12A8C13BF40
Barry Tuckwell|Horn Concerto No. 4 in E Flat, K.495: II. Romance (Andante cantabile)|1AB3OIojHx9Ga4v3pIp9Y7|SOEGIYH12A6D4FC0E3
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOSTLLM12A81C21647
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODACQU12A67AE0C88
Hootie & the Blowfish|Only Wanna Be With You|1OFKUn2VLafrHj7ybnap0Q|SORHTBX12A58A80B46
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOAGRCT12AB017B552
Tears for Fears|Head Over Heels|0QPsFbaHuPDZ7AsTfSstU8|SOBYZRW12A58A7ABF1
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLTSGU12A8C13BFE5
Fleetwood Mac|Go Your Own Way|0FeCO85RKW8fDRytwXof2x|SOOXLND12A6D4FE36E
Stone Temple Pilots|Interstate Love Song|1AfYo6cKm3yHsJHdmNoGO1|SONGABP12A8C1442D4
New Order|Guilt Is A Useless Emotion|2NXiEb3L0gpbngQ4YokFM1|SOBJQDO12A67020880
Future Rock|Gears|1pAGL0Z5YZ3sZwZ0pXUPLt|SOUNJIO12AB0181339
Holy Ghost!|Hold On|5X59Bxdd1QcAzfS7VNohaK|SOZVPEG12AB017FC25
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHVIHB12A8C1348E2
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWKSFG12A8C13E535
Mother Mother|Wrecking Ball|1HAf3HYLNGt8rjYKYpmZlb|SOUINTM12AB01840DF
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOKUCXB12A6D4FAC0C
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOYOMRA12A6D4F9975
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOTRFFL12A8C133817
The Bouncing Souls|New Day|!ERR: No Spotify Track ID Found|SOMXHOE12A8C1370E7
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLRECS12A8C13D300
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SONMOVN12A8C13C0C9
Kings of Leon|Revelry|0dBBvCiFlcAkI639SkFftk|SOSXLTC12AF72A7F54
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOVWPNQ12A8C132A63
Todd Barry|Sugar Ray|4VjuHavv2loEUL61cXUy3R|SOLGPOU12A58A7EA20
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWEJXA12A6701C574
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGGHGL12AF72A80C8
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOTMLOE12A8C133F15
The Bird and the Bee|I Can't Go For That|6YH6tjMLQehgeQpsSqZisd|SOSUXME12AF72AC8D2
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLXPYD12A6D4F51C7
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SONOYIB12A81C1F88C
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGRPEY12A8C13FBB1
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOTFGVC12A6D4F8A32
Manic Street Preachers|We Her Majesty's Prisoners|2ngXB9wH1LV5MdyspLPnnn|SOWJNCP12A8AE48534
The Distillers|City Of Angels|5sZT4v9oR0Vn025zRXtcpn|SORKMCT12A8C136ED7
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLUKGT12A67ADF6B0
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOVGKPF12A8AE45594
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOJXELR12A6D4FA409
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOPSOHT12A67AE0235
Morrissey|All You Need Is Me|1KByfCynUnaJg8YmPKZRET|SOMQKFF12B0B80B2BD
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLJVRA12A8AE459E5
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOFRQTD12A81C233C0
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOZBZSY12A6D4FA404
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWSPUS12AC468BEE3
The Frumpies|Fuck Kitty|1kJtv5K9jIjV8BMrt1t0JN|SOIZFTE12AB0186842
Miley Cyrus|Party In The U.S.A.|30Xknf1q1rULa1lMfE34JJ|SOVWADY12AB0189C63
Wilco|I'm the man who loves you|70gsdxSzE5lCKCCYj2F1Yr|SOKSUZJ12A8C145974
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGFJTD12A58A7D960
The Bird and the Bee|Private Eyes|6hkvNvbTntmvGCpehZqSsh|SONVEKT12AB0185C6B
Kris Allen|Live Like We're Dying|65UvZpFtad5aMBA7Fb8dGh|SOJZFQA12AB017BFB0
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHCUMK12A8C14078A
The Killers|Smile Like You Mean It (Fischerspooner Mix)|3RFumdbhGVlcOhVSTB0KVF|SOKEYJQ12A6D4F6132
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOMYXWV12A8C14232E
Two Door Cinema Club|Something Good Can Work|7zgkfFdn2RyBh619zBj4Gz|SOMIHYA12AB018DD37
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODVSFY12AB017F8ED
The Smiths|Ask (2008 Remastered Version)|21cvvuhJC5Gqwe92pvFkq6|SOVZNUC12AB017F92A
Santigold|L.E.S. Artistes|5GJxnqngSModOJytgoNn0T|SOGDFMH12A8C138511
Wilco|Jesus, Etc.|0VKBPX8zHyOGGToUrdH0yP|SOCAAWX12A6D4F7901
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLMKTS12A8AE46C27
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOKYJYU12AB0186429
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOCNCGL127D9786D66
The Smiths|Stop Me If You Think You've Heard This One Before|1mNIzFnYuuFpcIONr8UBAw|SOALBSB12A58A814C0
Alliance Ethnik|Représente|1RZKRHaNFoMelRo9m5Fg3a|SOOFYTN12A6D4F9B35
Tub Ring|Invalid|75cTfyv2XauL07tPoXQFlf|SOUFTBI12AB0183F65
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOPHWDH12A58A77846
Vampire Weekend|M79|6L9qYgThsnIpK9CFKdZMnk|SOLOZRE12A8C133256
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOAHVLJ12A58A76DD6
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWKYIJ12AB017B0AA
Cartola|Tive Sim|0b39g01pl1lRSNDaQDmWVl|SOFLJQZ12A6D4FADA6
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOKDPMJ12A8C130578
The Prodigy|The Big Gun Down|1RIaEBkIerRG45UlujoQn3|SOVIZNF12AF72A710A
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SONYKOW12AB01849C9
Randy Newman|Mr. President (Have Pity On The Working Man)|2BK55qYSoRqrCFTwDyeT8z|SOBUAGJ12A67020B98
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOJMIBY12A6D4F8CAC
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOUSZSW12AB01800C2
Kosheen|Empty Skies|1GEFJgGs1ilr7sBggTfeqt|SODOZXB12A8C13CD55
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOVJPHB12A8C138AE9
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOJEIZL12AB01813E2
Bedouin Soundclash|Music My Rock|3v84gG7fFklbrtlmFc8Dv4|SOZAKUF12A67AE0289
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOJTLUY12A58A7D1E3
Angus & Julia Stone|Big Jet Plane|23X4RjHORKVk75NBCjIusY|SOCQOZB12AB0185685
Luiz Bonfá|Bossa Nova Cha Cha|0TtfOIgTOyBlYWsTvc2Kg0|SOJWEHL12A6D4FAB2B
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOJRDRA12A58A7CB8F
Wilco|I Am Trying to Break Your Heart|1OIVdP1dWqVFsgRt8rEeWM|SOECIFL12A6D4F78FE
Blur|Girls and Boys|0cRVy5HCrvByvYMyeNW76k|SOXSMGP12A6310DFA6
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOXILJM12AB0184531
Peter White|Promenade|2t6Zxf9Bxreo6ZSq2lNAsI|SOWLKRV12AB017E2ED
The View|Don't Tell Me|6VCGE2sNBTEb428JFzvC1I|SOPHFGD12A8C13FB36
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLRGVL12A8C143BC3
Ellie Goulding|Starry Eyed|5yh7dNlonUcRobDqcqiz9o|SOKSMZU12AB01867E9
The Strokes|You Only Live Once|04g720cSffwPtCoYmo09i5|SOUTGUB12AB017DC5B
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWGXHV12A6D4F7008
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWWAAS12A8C13BA5C
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOKLRPJ12A8C13C3FE
Camera Obscura|Honey In The Sun|1QfJOlMXTQrO7zGiUDadJi|SOTLTXQ12AB0182257
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOXWYZP12AF72A42A6
Wilco|Radio cure|5y4MDqm1PYa2T1vT6vboJI|SOWCJAC12A8C14595D
Michael Bublé|Sway|2ajUl8lBLAXOXNpG4NEPMz|SOVHYVB12A3F1EC277
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SONXMBA12A8C13E97D
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SORALYQ12A8151BA99
Voo Doo Phunk|Habalim|4zeu3LDUxovw9mBDWsaciM|SOMQSOC12A8C133BED
Two Hours Traffic|Jezebel|0jItvJHIBn0hzlsYDTIcIw|SOCUUSX12AB0183693
Blur|For Tomorrow|4tS1IcYP6LY3ksX5pBfp1I|SOLHJZE12AF72A881A
Wilco|Heavy Metal Drummer|4xmeLj3uVcoAwgDtwM4MbG|SOCXFNW12A8C145973
Teenage Fanclub|120 Mins|7A2mxcGAkkEEo9JhwJOP8Z|SOJMREO12A8AE46A65
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOYVYAG12AB018A344
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOEQJBS12A8AE475A4
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOFZFNX12AAF3B165C
Charlie Louvin|I Think I'll Live|2TxSRQiP7xz4vKxabdlpx1|SOPABZM12A6D4FC668
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SORRCNC12A8C13FDA9
Jimmy Cliff|On My Life|4SXDM0CtGjo0j6cxitKFO6|SOSFDIE12A67ADB282
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOAMQIU12A67ADB28D
The Distillers|I Am A Revenant|6E629ZJKC1Q0Hk9ZMCeboQ|SOKHCTN12A8C13A980
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGFCHU12A6D4F643A
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOYSADG12A8AE47F2C
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODLLYS12A8C13A96B
Fountains of Wayne|The Man In The Santa Suit|3E5qUAA7vfdmuFxhWVasm2|SOMPKPE12AF72A4518
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOUZUFC12A8C14222C
Justin Bieber|Overboard|0GX9k4ni4IDqU1vRHVPmiw|SOLWAHM12AB018EBC8
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOPORTZ12AB01813DE
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOSMMZJ12A6D4FBF22
Mike + The Mechanics|A Beggar On A Beach Of Gold|6XF2o3c6M3lCgQBkjnLF2A|SOZCDWG12A6D4F81E1
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOOVSUC12A8C13ED09
Sheena Easton|Strut|6gFIFMI3tsrM5QojcvVMfZ|SONQCXC12A6D4F6A37
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SORMMSL12A8C13B477
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOCCSES12AB017F676
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOMGIYR12AB0187973
J. Karjalainen ja Mustat Lasit|Sinisten tähtien alla|7968fxC9GmlqTiYRXT499O|SOMGVYU12A8C1314FF
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOXTAJO12AB0182E60
Lonnie Gordon|Catch You Baby (Steve Pitron & Max Sanna Radio Edit)|1h3fIPQXMxl0zRPd7Lhl4j|SOHTKMO12AB01843B0
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOAXCRW12A58A7CDD7
Duncan Dhu|Cien Gaviotas|020Gj87SqDRvzGHELzcCEc|SONDZEZ12A6D4F8CAB
Bryan Ferry|Slave To Love|1evX2s51wa6nRTYkaNf00j|SOHVMIL12A6D4F8963
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHCJLT12A58A7AF20
Luis Alberto Spinetta|Alma De Diamante|5RbY8aI4RgMf4Wqaife41X|SOKMNVE12A8C13BA72
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOBRHVR12A8C133F35
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOBONKR12A58A7A7E0
Eagles of Death Metal|I Like To Move In The Night|32lFw84FSFdRNNc3wAiyC1|SOUBYAK12A8C1409B5
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLXSHU12A6D4F98DF
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SORHVCS12AB0189F16
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOSINQC12AF729D8A0
Amon Amarth|Arson|2Q4wvSlpck8GRxoBeuP5cA|SOHKWAX12A8C133457
Hot Water Music|Trusty Chords|1H1vf90Zi2Tk4nZ1ZaJobi|SOMVUXI12A8C139832
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOYGHOJ12A6701FFBA
Jimmy Cliff|Actions Speak Louder Than Words|5ZMDYZ5kTrf0QaklcnhgfQ|SONEUOO12A67ADB830
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOSJUAX12A58A7FD30
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWULFH12A81C225EA
Die Mooskirchner|Frisch und g'sund|2mxd6wnlVwLyfm03OurmED|SOLGLUC12AB018A8FA
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOAJFTU12A6701E0A3
Comeback Kid|Wake the Dead|4j7naGNzx29YhInirEBgf3|SODHZLF12A8C136CC1
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOMHQSN12A8C1418BB
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOOWZLZ12A8C143104
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODQZCY12A6D4F9D11
Dominique A|Le courage des oiseaux|6sBd3FaPoi5Jp9WJc3xRse|SOBFRNE12A6D4F7995
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOEPZQS12A8C1436C7
Pete Yorn|Blackie's Dead|0xvqywgxXkPAECWL67110S|SOFUDDZ12AB0187827
Death by Stereo|Unstoppable|35OV4OdbwuK1FCwfL7N9Tg|SOWRDRH12A58A78373
DecembeRadio|Find You Waiting|5vgpxU7aE2uOMQVExCNuNX|SOOHOAE12AF729D88B
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOCGFSH12A81C238C6
Clara Hill|Hard To Say|6EriE4kQ0pAIkHLFR3hgK1|SOJSXJY12A8C13E32E
La Roux|I'm Not Your Toy|34J6F3Y9lAUycY6fuRH9qH|SOHOCMM12AB01845E0
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOQCGHN12AB0181246
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOTDNVU12A8C139D9D
Ron Carter|I CAN'T GET STARTED|5opFNCjclGb6PTQnvG9z7X|SOUNZHU12A8AE47481
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODEYDM12A58A77072
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOXPFLM12A8AE48C50
Peter Tosh|Mystic Man|3rrtjFt9JrRhmkaJQIUGMy|SOTPSPQ12A8C134FD8
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOCVTLJ12A6310F0FD
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODOWUC12AC9097E76
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHKLJL12A58A7BD95
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOEBOWM12AB017F279
Justin Bieber|Eenie Meenie|0GJ8MKuMqb2S4IJ31LQ8Ky|SOGSAYQ12AB018BA14
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOEEZMI12A58A816FF
Apocalyptica|Refuse / Resist (Instrumental Version)|2yNMtEB6P02rHRmrjKCWhm|SOLZCIF12A67AE0DF1
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOAFTRR12AF72A8D4D
Arctic Monkeys|Bigger Boys and Stolen Sweethearts|5XQ5HMz0cB9c1zg51Rz49a|SOCZHGO12A8151DFB7
Jacky Terrasson|Le Jardin d'Hiver|1CRDfNPQbtCGcqeAAgBGdW|SOMCMKG12A8C1347BF
Eminem|Hell Breaks Loose|13Xlgpf04o16gLSiCkbhIO|SOMCYXR12AB01897B4
The Fray|Over My Head (Cable Car)|1N62wozuHCvczCkY4QidpP|SOLIICC12AF72A64FB
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOZBAAH12A6D4F959F
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOTVLQY12A58A798C2
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOUDLVN12AAFF43658
Santigold|Starstruck|4DrrH8tAyxCllZVhJr7QYO|SOUYXUR12A8C135E3C
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOZEFIW12AB0189C09
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOVHKJL12AB017E2B2
Crystal Castles|Courtship Dating|1MqTfbSz56yfmS7TixZXTq|SOYZKVX12A8C13A181
Blues Traveler|Freedom|24XLPD6Nzz5ZPFctYElnqM|SODSKAV12A679AE569
Jimmy Cliff|The News|01az4Aao2pitbL2ohhI4Uk|SOITGFV12A6D4FAB1E
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOQEZNE12A6D4F7418
Mariah Carey|We Belong Together (Remix featuring Jadakiss and Styles P. - Ultra Album Version)|4pq2Bhhtcl5VxOA8pznzbp|SOYVFTH12A67020868
Peter Tosh|Stand Firm (2002 - Remaster)|4pMAuPWNkKFqxRPieeCqI8|SOKSJHK12A6D4F7DF6
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOBTMZN12A67ADEACD
Alliance Ethnik|Sincerité et jalousie|1uaQVVz7OWo5uxwNVTEGiR|SOBOUPA12A6D4F81F1
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODQKJA12A8C13529B
Pelle Carlberg|Go To Hell, Miss Rydell|1HDWjps93F3ShbBgOB41h0|SOEFTHX12AB018A165
